ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,label
2025-05-02T20:02:05.456396+00:00,C27e424c2,10.0.0.174,23668,230.150.255.28,47804,tcp,https,253.04476135514267,5500,3957,benign
2025-05-02T20:02:05.456406+00:00,C588401a4,10.0.0.11,8335,116.95.107.177,46852,tcp,ftp,121.00046453396486,5459,5839,benign
2025-05-02T20:02:05.456416+00:00,Cf93dcf9f,10.0.0.50,21317,11.99.18.224,29071,udp,dns,229.62678374221088,700,6121,benign
2025-05-02T20:02:05.456425+00:00,C0574a477,10.0.0.41,5745,19.125.196.225,25653,tcp,https,161.51308736488963,2143,6831,benign
2025-05-02T20:02:05.456435+00:00,C442ce753,10.0.0.163,49701,90.89.40.203,21817,tcp,https,45.85677556037199,415,4673,benign
2025-05-02T20:02:05.456444+00:00,Cf4c49901,10.0.0.87,25907,62.108.79.99,21174,tcp,ftp,144.48470432901684,5702,5443,benign
2025-05-02T20:02:05.456454+00:00,C84a2aec9,10.0.0.74,30380,185.187.55.208,26765,udp,https,3.413529225699271,8899,5931,benign
2025-05-02T20:02:05.456463+00:00,C8a1656af,10.0.0.82,39500,111.50.222.145,47657,udp,http,86.05143062749575,8966,1658,benign
2025-05-02T20:02:05.456473+00:00,Ce584cc8d,10.0.0.112,46523,254.138.61.13,15752,tcp,dns,274.6887985158941,7426,2532,benign
2025-05-02T20:02:05.456482+00:00,Cf0ba9488,10.0.0.112,15495,157.168.146.180,23707,udp,http,117.59511876518921,9087,8215,benign
2025-05-02T20:02:05.456492+00:00,C32813d6e,10.0.0.58,39426,181.203.155.34,48815,udp,https,42.59595369784459,1148,7166,benign
2025-05-02T20:02:05.456509+00:00,C4b328785,10.0.0.19,39793,128.29.1.72,31942,udp,ftp,278.02316227430015,3611,3331,benign
2025-05-02T20:02:05.456519+00:00,Cdd27388a,10.0.0.133,29929,134.130.70.205,16798,tcp,dns,261.34842561924427,5465,1990,benign
2025-05-02T20:02:05.456529+00:00,C0d847a16,10.0.0.141,15402,10.0.0.99,7335,tcp,ssh,187.35781105753887,1244,3953,malicious
2025-05-02T20:02:05.456537+00:00,Ced58ad72,10.0.0.156,35579,240.107.204.224,23062,udp,ssh,291.89756942731276,2975,8672,benign
2025-05-02T20:02:05.456547+00:00,C52d63fce,10.0.0.6,52247,238.164.120.1,47669,tcp,ssh,217.92523432870624,5543,9374,benign
2025-05-02T20:02:05.456557+00:00,Cac1cdcbc,10.0.0.126,54849,93.184.216.34,2575,udp,dns,73.08445295995975,4694,6308,malicious
2025-05-02T20:02:05.456565+00:00,C09fdfe01,10.0.0.27,58232,37.6.191.249,45147,udp,ssh,66.16086769355488,5848,5368,benign
2025-05-02T20:02:05.456575+00:00,C35017c71,10.0.0.70,19662,162.228.174.37,51764,udp,ssh,195.4483352925917,5298,1746,benign
2025-05-02T20:02:05.456585+00:00,Cfc104123,10.0.0.151,1297,42.53.37.170,9833,tcp,dns,223.5172860461704,550,5710,benign
2025-05-02T20:02:05.456594+00:00,C182716d0,10.0.0.169,57014,129.158.90.142,51957,udp,http,171.64200396060514,9503,4556,benign
2025-05-02T20:02:05.456604+00:00,Cb277cde2,10.0.0.74,1600,250.135.133.88,26385,udp,ssh,213.41719679730886,115,7740,benign
2025-05-02T20:02:05.456613+00:00,Cd6fdf141,10.0.0.65,22835,122.140.216.54,14917,udp,http,14.242874026264996,1727,9967,benign
2025-05-02T20:02:05.456623+00:00,C692b9571,10.0.0.48,51292,155.101.137.9,40669,tcp,ftp,127.47291998593799,5460,7597,benign
2025-05-02T20:02:05.456632+00:00,Ce94e0001,10.0.0.19,61751,175.157.3.5,55185,tcp,https,57.69623287053114,1450,2379,benign
2025-05-02T20:02:05.456642+00:00,Cb217755c,10.0.0.196,1644,39.187.150.50,11103,udp,http,141.27993512908054,8929,3364,malicious
2025-05-02T20:02:05.456651+00:00,Ce6382f19,10.0.0.79,14071,149.149.21.63,65034,tcp,ftp,277.23397974037493,8095,2285,benign
2025-05-02T20:02:05.456661+00:00,Ce3a89720,10.0.0.47,26419,66.161.75.104,41610,tcp,dns,203.85963769466548,8699,6185,benign
2025-05-02T20:02:05.456670+00:00,C012a92ea,10.0.0.182,47239,197.103.64.4,48794,tcp,dns,290.23514629668614,443,7527,benign
2025-05-02T20:02:05.456680+00:00,Ca972f86b,10.0.0.85,49364,200.113.129.152,21799,udp,http,99.19594376298005,1764,5321,benign
2025-05-02T20:02:05.456690+00:00,C40520747,10.0.0.123,59036,49.156.120.187,26917,udp,https,278.1382547143849,1756,1452,benign
2025-05-02T20:02:05.456699+00:00,Cba19e27c,10.0.0.82,7837,74.58.11.44,52711,tcp,ftp,96.21702075117315,5129,2313,benign
2025-05-02T20:02:05.456708+00:00,C8ecd2e5e,10.0.0.46,63927,96.37.250.236,27293,udp,ssh,200.21363032116773,9384,7852,benign
2025-05-02T20:02:05.456718+00:00,C5e425b90,10.0.0.239,62215,9.249.204.114,9231,tcp,http,37.72465753337646,1753,1952,benign
2025-05-02T20:02:05.456727+00:00,C5f7c60a9,10.0.0.233,5817,46.187.228.191,52392,udp,ssh,8.402877443209587,1130,6773,benign
2025-05-02T20:02:05.456737+00:00,C6dacd3f9,10.0.0.209,57664,242.21.100.70,52282,tcp,ssh,227.9719030898564,9554,686,benign
2025-05-02T20:02:05.456746+00:00,C9899123a,10.0.0.126,1628,145.65.48.228,60559,tcp,https,270.04320318896964,3958,2541,benign
2025-05-02T20:02:05.456756+00:00,Cb53863f4,10.0.0.212,16284,238.136.44.219,35567,udp,http,4.610751450013258,2662,2591,benign
2025-05-02T20:02:05.456765+00:00,C08441b97,10.0.0.119,44996,107.142.41.44,18802,udp,dns,212.32308874886505,6601,8210,benign
2025-05-02T20:02:05.456775+00:00,C92c8fd6a,10.0.0.202,48885,10.0.0.99,1722,udp,ftp,134.81686819771673,3064,2145,malicious
2025-05-02T20:02:05.456783+00:00,C5b1d0bc6,10.0.0.178,24685,101.177.235.177,62145,udp,http,93.9240361838572,2543,3347,benign
2025-05-02T20:02:05.456792+00:00,C1c046609,10.0.0.64,53376,146.214.248.232,25222,udp,http,158.68761106578424,350,8446,benign
2025-05-02T20:02:05.456802+00:00,Ce8924587,10.0.0.127,17490,93.184.216.34,28342,tcp,http,95.50389168780393,292,7109,malicious
2025-05-02T20:02:05.456811+00:00,C921d0744,10.0.0.38,41788,160.151.65.30,4235,tcp,ssh,225.70804676269327,2155,8375,benign
2025-05-02T20:02:05.456820+00:00,C901c2ebd,10.0.0.39,51199,63.153.140.215,12039,tcp,https,98.03080511596747,4266,1770,benign
2025-05-02T20:02:05.456830+00:00,Cb850ffe3,10.0.0.28,1591,39.229.83.83,14742,tcp,http,103.47315159593106,3468,2239,benign
2025-05-02T20:02:05.456839+00:00,Cb946402b,10.0.0.249,34254,112.94.90.39,22955,tcp,dns,6.521023502988052,2939,6651,benign
2025-05-02T20:02:05.456849+00:00,Cfe1f120a,10.0.0.42,29456,29.252.175.138,30636,udp,dns,286.3524053407547,579,9786,benign
2025-05-02T20:02:05.456858+00:00,C5bec019b,10.0.0.222,1680,230.221.16.198,33428,udp,dns,113.14036869268857,6484,9320,benign
2025-05-02T20:02:05.456868+00:00,Ca191ac76,10.0.0.243,4684,230.79.15.254,10575,tcp,https,284.75441276763445,9877,5893,benign
2025-05-02T20:02:05.456878+00:00,C3bf59561,10.0.0.113,24397,204.39.157.66,14409,tcp,dns,7.191530808578008,309,8067,benign
2025-05-02T20:02:05.456887+00:00,Cc07a3411,10.0.0.47,45464,229.7.208.100,46444,tcp,https,97.9263274002011,2822,4728,benign
2025-05-02T20:02:05.456897+00:00,C97ae84c1,10.0.0.223,48327,1.185.117.49,49080,udp,http,131.37965172393152,9899,9335,benign
2025-05-02T20:02:05.456906+00:00,Cc049fcb2,10.0.0.178,50109,93.184.216.34,39945,tcp,ftp,297.1912132572015,2489,9401,malicious
2025-05-02T20:02:05.456915+00:00,C29069cad,10.0.0.214,35533,164.147.173.223,48112,tcp,http,95.57923930204377,4119,3449,benign
2025-05-02T20:02:05.456925+00:00,C87a88982,10.0.0.41,21174,75.94.154.98,3281,tcp,ssh,79.6826339024582,1268,6213,benign
2025-05-02T20:02:05.456934+00:00,C6af85fe6,10.0.0.195,35311,150.88.21.14,30534,udp,http,170.21658012556156,885,7190,benign
2025-05-02T20:02:05.456944+00:00,Cf87817d0,10.0.0.150,7143,64.61.14.120,57022,udp,https,33.416943742472704,3713,5705,benign
2025-05-02T20:02:05.456954+00:00,Cb3989c33,10.0.0.181,57700,186.64.85.40,34063,udp,http,21.894479870604005,3485,2584,benign
2025-05-02T20:02:05.456963+00:00,C2470cdbe,10.0.0.180,8510,82.248.117.133,60066,tcp,https,251.60496492973382,6420,7722,benign
2025-05-02T20:02:05.456972+00:00,C5fad5881,10.0.0.63,39938,174.134.47.89,59228,tcp,ssh,81.98767947147986,7173,310,benign
2025-05-02T20:02:05.456982+00:00,Cca78896f,10.0.0.60,46855,10.0.0.99,62585,tcp,dns,63.102269934251616,3450,9118,malicious
2025-05-02T20:02:05.456991+00:00,C235927fa,10.0.0.130,4724,165.153.204.27,61582,tcp,https,203.08648003586828,1789,5914,benign
2025-05-02T20:02:05.457001+00:00,Cdc438b26,10.0.0.182,9545,148.154.249.2,34793,tcp,https,264.2825864764496,190,678,benign
2025-05-02T20:02:05.457010+00:00,C155caf61,10.0.0.179,2452,132.95.117.69,14688,udp,dns,261.68122267613575,7083,7322,benign
2025-05-02T20:02:05.457020+00:00,C1e6a51cb,10.0.0.71,26910,224.56.191.137,229,tcp,https,57.819378406070165,5118,1757,benign
2025-05-02T20:02:05.457029+00:00,C6672f048,10.0.0.179,28918,205.96.150.187,16135,udp,https,294.9661117314029,9470,5819,benign
2025-05-02T20:02:05.457039+00:00,Ce869f7ee,10.0.0.25,10173,179.133.91.34,57622,udp,https,270.7451368241835,8711,9078,benign
2025-05-02T20:02:05.457048+00:00,C33c79ab7,10.0.0.91,51672,217.191.18.192,62948,tcp,ftp,272.1424241993269,3270,6038,benign
2025-05-02T20:02:05.457057+00:00,Cecb3e5f5,10.0.0.111,6498,217.78.243.28,22494,udp,ssh,257.8933557293974,4441,6389,benign
2025-05-02T20:02:05.457067+00:00,C0762bc7d,10.0.0.225,2465,226.53.248.60,57383,tcp,dns,175.46389157475528,6781,366,benign
2025-05-02T20:02:05.457077+00:00,C12f54233,10.0.0.47,34103,217.249.199.14,9168,tcp,http,202.8682677076291,3915,6641,benign
2025-05-02T20:02:05.457086+00:00,C426f37a3,10.0.0.231,18767,160.196.215.108,45221,udp,ftp,150.65902270629365,3871,5619,benign
2025-05-02T20:02:05.457095+00:00,C46503e20,10.0.0.92,19520,177.213.170.109,37299,udp,https,60.92284320956938,6624,4192,benign
2025-05-02T20:02:05.457105+00:00,Cf3548380,10.0.0.89,55684,56.231.248.158,23838,tcp,http,131.66917135616143,2462,5007,benign
2025-05-02T20:02:05.457114+00:00,Cf6e79ffe,10.0.0.62,58645,192.168.1.100,63675,tcp,http,44.01240297287473,1318,5076,malicious
2025-05-02T20:02:05.457134+00:00,C2b763d72,10.0.0.79,29638,158.107.144.23,26429,tcp,http,96.4503541298755,6467,6022,benign
2025-05-02T20:02:05.457144+00:00,Cf397a9fa,10.0.0.168,38064,247.255.31.30,40578,udp,dns,117.23630595929117,2854,3438,benign
2025-05-02T20:02:05.457154+00:00,C65ba5ee4,10.0.0.156,31904,156.225.130.77,29241,tcp,https,138.63016438693256,4854,2743,benign
2025-05-02T20:02:05.457163+00:00,C315ebec2,10.0.0.233,30108,161.5.162.89,35137,udp,http,89.9216247596136,872,5073,benign
2025-05-02T20:02:05.457173+00:00,Cc5d527db,10.0.0.85,45524,45.206.203.107,27916,udp,ssh,241.9864723392007,5021,7203,benign
2025-05-02T20:02:05.457182+00:00,C22df0023,10.0.0.134,54301,129.186.178.221,6901,udp,dns,218.93548037295653,2944,5117,benign
2025-05-02T20:02:05.457192+00:00,Cc5397eda,10.0.0.39,29337,10.0.0.99,64316,tcp,dns,294.64269115940715,1611,7541,malicious
2025-05-02T20:02:05.457200+00:00,Cce78424c,10.0.0.26,54042,250.167.88.84,25101,udp,ftp,68.50736842439342,4804,1419,benign
2025-05-02T20:02:05.457210+00:00,C23ab2f00,10.0.0.24,2358,20.82.36.78,36538,tcp,dns,10.878530235749416,2386,7577,benign
2025-05-02T20:02:05.457219+00:00,C5066ffbb,10.0.0.126,28498,180.235.54.216,42449,udp,ftp,222.0717700182539,7967,4915,benign
2025-05-02T20:02:05.457229+00:00,C58206cdf,10.0.0.65,45488,23.160.251.252,56612,tcp,http,295.6808738617856,4636,9041,benign
2025-05-02T20:02:05.457239+00:00,Cd9069f7f,10.0.0.240,15285,37.243.174.187,28471,udp,dns,204.34613143465825,7528,7877,benign
2025-05-02T20:02:05.457248+00:00,C16329e10,10.0.0.174,38996,88.208.11.118,59847,udp,ftp,185.68281221123306,5434,9007,benign
2025-05-02T20:02:05.457258+00:00,C4411721f,10.0.0.187,54379,145.238.76.132,55295,tcp,ftp,12.762685843878502,3517,974,benign
2025-05-02T20:02:05.457267+00:00,Cdda7ea2a,10.0.0.131,13859,127.129.55.173,59192,udp,dns,244.8354817953302,3654,616,benign
2025-05-02T20:02:05.457277+00:00,C7fb1c4c9,10.0.0.5,20681,118.174.60.68,53482,udp,ftp,132.30806625690192,2383,9386,benign
2025-05-02T20:02:05.457287+00:00,Cb581aa5e,10.0.0.136,15610,20.70.14.34,5187,udp,https,41.9740285872317,7470,2756,benign
2025-05-02T20:02:05.457297+00:00,C6b09ea59,10.0.0.225,45910,66.207.248.67,43329,udp,https,36.59916177475162,3711,3021,benign
2025-05-02T20:02:05.457306+00:00,C232e49ea,10.0.0.80,29132,56.145.126.138,50741,udp,https,169.7694504476046,7750,4933,benign
2025-05-02T20:02:05.457316+00:00,C9a223640,10.0.0.250,48944,64.142.47.126,62540,tcp,http,9.8578214820295,6912,6069,benign
2025-05-02T20:02:05.457325+00:00,Ccb71681c,10.0.0.201,30088,218.185.165.116,30381,udp,dns,93.51170134793857,3107,1129,benign
2025-05-02T20:02:05.457334+00:00,Ccb80a640,10.0.0.62,35052,156.64.140.254,49622,tcp,dns,290.65773635815526,3323,195,benign
2025-05-02T20:02:05.457344+00:00,Ced2cb78c,10.0.0.219,17700,82.55.80.200,28926,udp,dns,192.95266946445773,4690,3452,benign
2025-05-02T20:02:05.457353+00:00,C0e255874,10.0.0.77,50970,87.123.97.91,62878,tcp,ftp,129.58289796845614,4082,2976,benign
2025-05-02T20:02:05.457363+00:00,Ce1f9d635,10.0.0.17,29153,33.17.83.109,61935,tcp,ftp,154.9294466153704,3560,4435,benign
2025-05-02T20:02:05.457372+00:00,C7adeaab5,10.0.0.246,50108,138.192.251.189,39779,udp,ftp,175.3606080726868,3480,4250,malicious
2025-05-02T20:02:05.457382+00:00,C5e64a497,10.0.0.175,19078,192.168.1.100,11966,udp,ssh,259.6967877395822,516,6426,malicious
2025-05-02T20:02:05.457390+00:00,Ca13c31c0,10.0.0.129,48531,36.8.150.196,56437,tcp,dns,40.96496962585463,8905,6712,benign
2025-05-02T20:02:05.457400+00:00,Cf7e6a05a,10.0.0.254,30654,71.211.39.213,31443,tcp,ftp,154.78220355402385,9534,7253,benign
2025-05-02T20:02:05.457409+00:00,Cbeb1d4de,10.0.0.153,58170,43.120.209.55,34907,tcp,ssh,160.99146218098142,9181,6266,benign
2025-05-02T20:02:05.457419+00:00,C4e0139f3,10.0.0.24,55221,52.123.142.105,47886,tcp,dns,52.01431265652242,8810,2340,benign
2025-05-02T20:02:05.457428+00:00,C3a679ad6,10.0.0.166,4396,109.201.233.69,60616,udp,ssh,145.7117468488272,2939,8514,benign
2025-05-02T20:02:05.457438+00:00,C8ce185c5,10.0.0.134,18630,93.184.216.34,18688,udp,http,39.988509731996075,2128,3241,malicious
2025-05-02T20:02:05.457446+00:00,C6e358705,10.0.0.212,42618,216.90.197.144,34187,udp,http,68.37870106498194,1869,505,benign
2025-05-02T20:02:05.457456+00:00,C27e581ac,10.0.0.17,14027,47.254.146.82,58777,udp,http,90.05081436279453,4844,4119,benign
2025-05-02T20:02:05.457465+00:00,C84368ae4,10.0.0.163,25507,44.185.49.210,36453,udp,ssh,139.52801299813495,7935,1113,benign
2025-05-02T20:02:05.457475+00:00,Cc3f828be,10.0.0.61,52133,185.30.107.240,3584,udp,https,281.219422306912,7756,203,benign
2025-05-02T20:02:05.457484+00:00,C78f9aab4,10.0.0.195,52635,161.93.241.134,10122,udp,dns,71.71782810790366,9018,2653,benign
2025-05-02T20:02:05.457493+00:00,Cb9b3e10d,10.0.0.70,18756,246.221.32.55,35140,udp,ssh,44.64836634554849,8914,3089,benign
2025-05-02T20:02:05.457503+00:00,C7571a8f5,10.0.0.83,25624,52.199.76.119,55534,tcp,ssh,83.94891771777995,8255,7527,benign
2025-05-02T20:02:05.457512+00:00,C258748da,10.0.0.137,18268,235.93.13.111,62273,udp,ftp,211.1179212766336,2868,3039,benign
2025-05-02T20:02:05.457522+00:00,C0313ef5f,10.0.0.131,35974,92.104.195.116,55095,udp,http,257.66948775664355,3401,2942,benign
2025-05-02T20:02:05.457531+00:00,C605bb573,10.0.0.248,45989,67.123.2.171,45426,tcp,ftp,75.96178806761984,1318,6915,benign
2025-05-02T20:02:05.457541+00:00,C8c032a46,10.0.0.171,55918,201.4.243.190,25757,tcp,ftp,100.67137411609504,683,8610,benign
2025-05-02T20:02:05.457550+00:00,Ccf403ae0,10.0.0.103,23304,133.190.114.71,18837,udp,http,146.4312062719166,8462,211,benign
2025-05-02T20:02:05.457560+00:00,Ccc2efdbf,10.0.0.135,44487,218.140.97.158,43483,tcp,http,165.4831205524797,416,2593,benign
2025-05-02T20:02:05.457569+00:00,Cea0a1a31,10.0.0.221,46170,157.82.173.122,57122,tcp,https,210.15648966447282,1927,316,benign
2025-05-02T20:02:05.457579+00:00,Cdd9cc12f,10.0.0.161,51641,170.247.164.223,46053,udp,dns,255.73296147040105,4157,7653,benign
2025-05-02T20:02:05.457588+00:00,Cd76d743b,10.0.0.178,35688,110.176.103.220,47072,tcp,ssh,275.19540735612844,4218,2313,benign
2025-05-02T20:02:05.457598+00:00,C208316fe,10.0.0.194,10695,113.46.193.190,55172,udp,dns,240.43217003643872,8863,4604,benign
2025-05-02T20:02:05.457607+00:00,Cea45ee8e,10.0.0.252,57402,133.219.170.100,32772,udp,ftp,271.9457400091694,5977,2943,benign
2025-05-02T20:02:05.457617+00:00,C25cd8b24,10.0.0.47,37309,226.75.92.180,22373,tcp,https,118.00877278534382,5292,1067,benign
2025-05-02T20:02:05.457626+00:00,C241cad7b,10.0.0.173,19222,83.87.25.138,28499,udp,dns,141.13091580327963,7302,9330,benign
2025-05-02T20:02:05.457636+00:00,C54bce477,10.0.0.66,43384,101.71.10.45,60536,tcp,ssh,201.40777090176937,7767,6231,benign
2025-05-02T20:02:05.457645+00:00,C1fadb279,10.0.0.240,40426,28.103.241.9,42290,tcp,ftp,260.88124806241035,8432,8055,benign
2025-05-02T20:02:05.457655+00:00,Cd6593948,10.0.0.76,35038,46.110.254.65,43642,udp,ssh,293.84111699983833,642,7397,benign
2025-05-02T20:02:05.457664+00:00,Ca079f004,10.0.0.234,13061,220.35.194.198,64273,udp,https,73.081264568017,8697,6737,benign
2025-05-02T20:02:05.457674+00:00,C91b7a408,10.0.0.102,57912,209.80.104.163,46401,tcp,https,74.43897800325311,8441,4831,benign
2025-05-02T20:02:05.457683+00:00,Cee74c40d,10.0.0.246,42275,225.82.233.187,4523,udp,https,164.67413023258777,8896,3951,benign
2025-05-02T20:02:05.457693+00:00,C4fc98ad0,10.0.0.113,54517,110.136.123.156,54104,tcp,ssh,242.71905735622622,2733,6949,benign
2025-05-02T20:02:05.457702+00:00,C5b5dd671,10.0.0.69,28691,146.232.57.14,27275,tcp,https,32.70558226114225,1289,938,benign
2025-05-02T20:02:05.457712+00:00,Cf681b262,10.0.0.115,34009,208.165.121.174,61143,tcp,ssh,97.7856618136354,2766,656,malicious
2025-05-02T20:02:05.457722+00:00,Cabb81c6f,10.0.0.253,24687,150.143.53.239,40706,udp,ssh,113.99014436703985,5525,1530,benign
2025-05-02T20:02:05.457731+00:00,Ccc83aa6c,10.0.0.29,28645,136.96.196.127,45665,tcp,ssh,9.533176342826467,3992,7065,benign
2025-05-02T20:02:05.457740+00:00,Cecaab390,10.0.0.192,8901,42.183.109.172,5039,tcp,https,277.77006206955906,8731,7975,benign
2025-05-02T20:02:05.457759+00:00,Cb8476e91,10.0.0.66,30750,87.252.177.80,61439,tcp,ftp,252.6531405587709,2035,5298,benign
2025-05-02T20:02:05.457769+00:00,Cd6a4eb52,10.0.0.224,62823,28.196.132.158,32945,tcp,http,185.20228743172305,3767,9259,benign
2025-05-02T20:02:05.457779+00:00,C4e182151,10.0.0.127,65493,54.174.86.127,32682,udp,ssh,75.22795026072247,5007,3181,benign
2025-05-02T20:02:05.457789+00:00,C10d3f689,10.0.0.165,29599,78.208.97.172,22564,udp,https,247.94843523063713,222,9364,benign
2025-05-02T20:02:05.457798+00:00,C051defb7,10.0.0.55,55591,173.87.48.168,21398,tcp,ssh,2.049935715796655,6316,2821,benign
2025-05-02T20:02:05.457808+00:00,C5562fd71,10.0.0.129,51893,221.45.152.97,41683,udp,ssh,271.7947228436087,7606,553,benign
2025-05-02T20:02:05.457817+00:00,Ca30d7347,10.0.0.71,20656,98.239.88.189,41299,udp,dns,50.833863037294215,8056,3364,benign
2025-05-02T20:02:05.457827+00:00,Cc1cda8d0,10.0.0.27,65513,35.203.210.131,20687,udp,dns,207.23772089748343,1905,9920,benign
2025-05-02T20:02:05.457836+00:00,C5de82473,10.0.0.116,44075,90.233.124.28,58415,tcp,dns,92.49223456315606,3472,6969,benign
2025-05-02T20:02:05.457845+00:00,C184b5855,10.0.0.145,31970,93.163.172.234,21333,udp,ftp,226.19444208645032,3677,9423,benign
2025-05-02T20:02:05.457855+00:00,C9a14cdb3,10.0.0.75,58414,201.31.86.18,4645,tcp,ssh,93.48345031140403,3417,4687,benign
2025-05-02T20:02:05.457864+00:00,C2b21faa3,10.0.0.98,24852,28.186.112.111,31404,tcp,dns,85.15326830944548,8632,4139,benign
2025-05-02T20:02:05.457874+00:00,C42458498,10.0.0.239,7668,12.247.63.177,31445,tcp,http,0.5193623044477012,4366,818,benign
2025-05-02T20:02:05.457883+00:00,C2816ff5d,10.0.0.98,44213,95.125.243.198,56717,udp,ftp,222.81560050798876,5261,1139,benign
2025-05-02T20:02:05.457893+00:00,C79a91170,10.0.0.111,64238,198.221.220.87,56596,udp,ssh,96.35948188493937,3268,954,benign
2025-05-02T20:02:05.457903+00:00,C058b4f82,10.0.0.65,11298,145.82.86.219,28877,tcp,ssh,10.443178357890618,6255,5965,benign
2025-05-02T20:02:05.457912+00:00,Cf3126224,10.0.0.159,55625,10.0.0.99,61756,udp,http,251.79747415670067,6923,4420,malicious
2025-05-02T20:02:05.457921+00:00,C6a79f6d6,10.0.0.166,18869,160.10.87.178,46680,tcp,https,41.971487423639886,3692,6699,benign
2025-05-02T20:02:05.457931+00:00,C17c8e66f,10.0.0.119,7922,213.120.74.49,13740,udp,ftp,5.12935153227319,2757,7132,benign
2025-05-02T20:02:05.457940+00:00,Ce7b55b70,10.0.0.90,57575,100.205.23.37,56672,tcp,dns,287.6098562192692,9261,9835,benign
2025-05-02T20:02:05.457950+00:00,C5d949e6f,10.0.0.156,6700,12.173.0.223,39659,tcp,ssh,19.89925663245006,8755,3853,benign
2025-05-02T20:02:05.457959+00:00,Cc7230131,10.0.0.248,34983,115.232.171.247,27424,tcp,https,51.818435451123044,2890,7647,benign
2025-05-02T20:02:05.457969+00:00,C51d55fb2,10.0.0.117,14734,79.172.158.15,34353,udp,dns,99.21164577837474,6441,1615,benign
2025-05-02T20:02:05.457978+00:00,Cc82ee2b7,10.0.0.7,45257,157.187.169.14,32909,udp,ftp,211.07444237107913,8690,4341,benign
2025-05-02T20:02:05.457987+00:00,C60f3a482,10.0.0.85,40315,67.187.198.90,16696,udp,ftp,276.90752299073677,303,2497,benign
2025-05-02T20:02:05.457997+00:00,C19eb8f1f,10.0.0.62,7567,89.236.132.252,61705,udp,https,151.1626708475505,8379,630,benign
2025-05-02T20:02:05.458006+00:00,C1e62decb,10.0.0.139,64182,205.211.43.192,31010,udp,http,122.30236186166803,5929,2590,benign
2025-05-02T20:02:05.458016+00:00,C308bab97,10.0.0.95,17287,76.106.244.98,17242,udp,ftp,233.99663843003427,8314,9824,benign
2025-05-02T20:02:05.458025+00:00,Cced210cc,10.0.0.35,4981,62.44.205.168,64564,udp,ftp,193.85099431577234,3057,6530,benign
2025-05-02T20:02:05.458035+00:00,Ce99278d4,10.0.0.18,51897,195.195.93.90,21989,tcp,http,189.682231192312,4842,1724,benign
2025-05-02T20:02:05.458047+00:00,C6be3a6ee,10.0.0.185,18255,19.24.253.215,53473,tcp,ftp,133.9108231983085,7109,4602,benign
2025-05-02T20:02:05.458057+00:00,Ccfd784d9,10.0.0.234,26148,93.184.216.34,40474,udp,https,45.830501096557214,2468,7115,malicious
2025-05-02T20:02:05.458065+00:00,C7b69c8e3,10.0.0.156,23660,57.81.70.86,51768,tcp,dns,288.5459068491456,4325,2804,benign
2025-05-02T20:02:05.458074+00:00,C37ef5824,10.0.0.249,31924,17.162.224.142,24981,udp,ftp,182.899989405986,8065,109,benign
2025-05-02T20:02:05.458084+00:00,C103110bb,10.0.0.52,45146,64.22.152.184,16448,tcp,ssh,39.96232825583708,5536,8224,benign
2025-05-02T20:02:05.458093+00:00,C49563b43,10.0.0.46,18737,191.211.190.196,61747,tcp,dns,84.5839384552558,178,510,benign
2025-05-02T20:02:05.458103+00:00,Cd0ef2fb4,10.0.0.253,42222,234.226.78.27,17083,udp,http,165.439390042875,8380,9016,benign
2025-05-02T20:02:05.458112+00:00,C1e93b998,10.0.0.159,7008,192.168.1.100,44940,udp,dns,121.78511137091431,4587,5399,malicious
2025-05-02T20:02:05.458121+00:00,C4d143ef7,10.0.0.84,45466,10.0.0.99,7388,udp,https,149.54744344639738,4325,5343,malicious
2025-05-02T20:02:05.458129+00:00,C033bd06a,10.0.0.233,29062,21.216.191.84,55252,udp,ssh,217.82006304377867,8580,318,benign
2025-05-02T20:02:05.458139+00:00,C61a8d464,10.0.0.147,43015,84.10.47.91,31126,tcp,ftp,17.813782409509525,8630,2504,benign
2025-05-02T20:02:05.458148+00:00,C3a32d89a,10.0.0.104,28935,170.140.128.21,5793,tcp,ftp,158.8077175916879,3709,6513,benign
2025-05-02T20:02:05.458158+00:00,C362d75e2,10.0.0.248,29480,200.126.88.47,45152,udp,ftp,154.95943022104996,9474,4666,benign
2025-05-02T20:02:05.458167+00:00,Ca2f8d13b,10.0.0.110,30860,114.18.218.87,59509,udp,http,13.790753730597398,3574,7965,benign
2025-05-02T20:02:05.458177+00:00,C20cc348d,10.0.0.79,22645,192.168.1.100,36693,udp,http,90.48369643455264,4876,2986,malicious
2025-05-02T20:02:05.458185+00:00,C7fd8de0c,10.0.0.244,14829,4.190.197.217,20826,udp,http,13.793363944849418,1806,1712,benign
2025-05-02T20:02:05.458195+00:00,C656b08c8,10.0.0.147,42693,212.103.102.238,22719,udp,http,3.8480553586945336,2747,6273,benign
2025-05-02T20:02:05.458204+00:00,C28bba148,10.0.0.180,25835,251.180.175.245,13592,udp,http,135.64096792985183,3099,4891,benign
2025-05-02T20:02:05.458214+00:00,C7221354c,10.0.0.236,21842,255.131.105.66,42688,tcp,ssh,161.10464247828745,7454,5518,benign
